Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01242","Peas, green","2018","2018","1000 SLC","19186","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01242","Peas, green","2019","2019","1000 SLC","20506","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01242","Peas, green","2020","2020","1000 SLC","21145","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01242","Peas, green","2021","2021","1000 SLC","17804","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01242","Peas, green","2022","2022","1000 SLC","20971","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01242","Peas, green","2023","2023","1000 SLC","18398","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01242","Peas, green","2016","2016","1000 USD","18997","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01242","Peas, green","2017","2017","1000 USD","17939","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01242","Peas, green","2018","2018","1000 USD","17120","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01242","Peas, green","2019","2019","1000 USD","18232","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01242","Peas, green","2020","2020","1000 USD","19271","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01242","Peas, green","2021","2021","1000 USD","18879","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01242","Peas, green","2022","2022","1000 USD","22771","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01242","Peas, green","2023","2023","1000 USD","20426","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01242","Peas, green","2016","2016","1000 USD","19573","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01242","Peas, green","2017","2017","1000 USD","15758","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01242","Peas, green","2018","2018","1000 USD","15559","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01242","Peas, green","2019","2019","1000 USD","16629","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01242","Peas, green","2020","2020","1000 USD","17147","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01242","Peas, green","2021","2021","1000 USD","14438","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01242","Peas, green","2022","2022","1000 USD","17007","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01242","Peas, green","2023","2023","1000 USD","14920","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01346","Plums and sloes","2016","2016","1000 Int$","1918","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01346","Plums and sloes","2017","2017","1000 Int$","2707","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01346","Plums and sloes","2018","2018","1000 Int$","2259","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01346","Plums and sloes","2019","2019","1000 Int$","2540","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01346","Plums and sloes","2020","2020","1000 Int$","1856","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01346","Plums and sloes","2021","2021","1000 Int$","2273","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01346","Plums and sloes","2022","2022","1000 Int$","2397","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01346","Plums and sloes","2023","2023","1000 Int$","2400","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01346","Plums and sloes","2016","2016","1000 SLC","5376","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01346","Plums and sloes","2017","2017","1000 SLC","8879","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01346","Plums and sloes","2018","2018","1000 SLC","7338","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01346","Plums and sloes","2019","2019","1000 SLC","9027","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01346","Plums and sloes","2020","2020","1000 SLC","6832","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01346","Plums and sloes","2021","2021","1000 SLC","10366","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01346","Plums and sloes","2022","2022","1000 SLC","10870","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01346","Plums and sloes","2023","2023","1000 SLC","11246","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01346","Plums and sloes","2016","2016","1000 SLC","5779","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01346","Plums and sloes","2017","2017","1000 SLC","8156","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01346","Plums and sloes","2018","2018","1000 SLC","6809","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01346","Plums and sloes","2019","2019","1000 SLC","7655","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01346","Plums and sloes","2020","2020","1000 SLC","5594","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01346","Plums and sloes","2021","2021","1000 SLC","6850","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01346","Plums and sloes","2022","2022","1000 SLC","7224","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01346","Plums and sloes","2023","2023","1000 SLC","7231","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01346","Plums and sloes","2016","2016","1000 USD","4056","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01346","Plums and sloes","2017","2017","1000 USD","6842","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01346","Plums and sloes","2018","2018","1000 USD","5663","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01346","Plums and sloes","2019","2019","1000 USD","6804","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01346","Plums and sloes","2020","2020","1000 USD","5094","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01346","Plums and sloes","2021","2021","1000 USD","8268","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01346","Plums and sloes","2022","2022","1000 USD","8351","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01346","Plums and sloes","2023","2023","1000 USD","8331","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01346","Plums and sloes","2016","2016","1000 USD","4703","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01346","Plums and sloes","2017","2017","1000 USD","6637","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01346","Plums and sloes","2018","2018","1000 USD","5541","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01346","Plums and sloes","2019","2019","1000 USD","6230","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01346","Plums and sloes","2020","2020","1000 USD","4552","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01346","Plums and sloes","2021","2021","1000 USD","5574","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01346","Plums and sloes","2022","2022","1000 USD","5878","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01346","Plums and sloes","2023","2023","1000 USD","5884","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01510","Potatoes","2016","2016","1000 Int$","1337845","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01510","Potatoes","2017","2017","1000 Int$","1356268","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01510","Potatoes","2018","2018","1000 Int$","1302537","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01510","Potatoes","2019","2019","1000 Int$","1342486","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01510","Potatoes","2020","2020","1000 Int$","1323121","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01510","Potatoes","2021","2021","1000 Int$","1539836","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01510","Potatoes","2022","2022","1000 Int$","1570465","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01510","Potatoes","2023","2023","1000 Int$","1637609","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2016","2016","1000 SLC","1533224","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2017","2017","1000 SLC","1621242","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2018","2018","1000 SLC","1576510","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2019","2019","1000 SLC","1751408","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2020","2020","1000 SLC","1779758","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2021","2021","1000 SLC","2121455","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2022","2022","1000 SLC","2274326","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2023","2023","1000 SLC","2675942","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01510","Potatoes","2016","2016","1000 SLC","1508083","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01510","Potatoes","2017","2017","1000 SLC","1528850","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01510","Potatoes","2018","2018","1000 SLC","1468283","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01510","Potatoes","2019","2019","1000 SLC","1513314","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01510","Potatoes","2020","2020","1000 SLC","1491485","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01510","Potatoes","2021","2021","1000 SLC","1735777","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01510","Potatoes","2022","2022","1000 SLC","1770303","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01510","Potatoes","2023","2023","1000 SLC","1845991","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01510","Potatoes","2016","2016","1000 USD","1156801","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01510","Potatoes","2017","2017","1000 USD","1249284","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01510","Potatoes","2018","2018","1000 USD","1216673","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01510","Potatoes","2019","2019","1000 USD","1319970","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01510","Potatoes","2020","2020","1000 USD","1327036","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01510","Potatoes","2021","2021","1000 USD","1691917","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01510","Potatoes","2022","2022","1000 USD","1747392","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01510","Potatoes","2023","2023","1000 USD","1982314","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01510","Potatoes","2016","2016","1000 USD","1225439","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01510","Potatoes","2017","2017","1000 USD","1242314","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01510","Potatoes","2018","2018","1000 USD","1193098","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01510","Potatoes","2019","2019","1000 USD","1229690","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01510","Potatoes","2020","2020","1000 USD","1211952","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01510","Potatoes","2021","2021","1000 USD","1410460","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01510","Potatoes","2022","2022","1000 USD","1438515","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01510","Potatoes","2023","2023","1000 USD","1500017","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01235","Pumpkins, squash and gourds","2016","2016","1000 Int$","39439","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01235","Pumpkins, squash and gourds","2017","2017","1000 Int$","38217","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01235","Pumpkins, squash and gourds","2018","2018","1000 Int$","37914","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01235","Pumpkins, squash and gourds","2019","2019","1000 Int$","37253","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01235","Pumpkins, squash and gourds","2020","2020","1000 Int$","42026","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01235","Pumpkins, squash and gourds","2021","2021","1000 Int$","37034","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01235","Pumpkins, squash and gourds","2022","2022","1000 Int$","38743","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01235","Pumpkins, squash and gourds","2023","2023","1000 Int$","38025","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01235","Pumpkins, squash and gourds","2016","2016","1000 SLC","44526","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01235","Pumpkins, squash and gourds","2017","2017","1000 SLC","46334","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01235","Pumpkins, squash and gourds","2018","2018","1000 SLC","48744","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01235","Pumpkins, squash and gourds","2019","2019","1000 SLC","55507","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01235","Pumpkins, squash and gourds","2020","2020","1000 SLC","55132","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01235","Pumpkins, squash and gourds","2021","2021","1000 SLC","58024","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01235","Pumpkins, squash and gourds","2022","2022","1000 SLC","67499","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01235","Pumpkins, squash and gourds","2023","2023","1000 SLC","70838","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01235","Pumpkins, squash and gourds","2016","2016","1000 SLC","45740","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01235","Pumpkins, squash and gourds","2017","2017","1000 SLC","44324","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01235","Pumpkins, squash and gourds","2018","2018","1000 SLC","43972","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01235","Pumpkins, squash and gourds","2019","2019","1000 SLC","43205","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01235","Pumpkins, squash and gourds","2020","2020","1000 SLC","48742","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01235","Pumpkins, squash and gourds","2021","2021","1000 SLC","42952","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01235","Pumpkins, squash and gourds","2022","2022","1000 SLC","44934","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01235","Pumpkins, squash and gourds","2023","2023","1000 SLC","44101","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2016","2016","1000 USD","33595","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2017","2017","1000 USD","35704","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2018","2018","1000 USD","37619","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2019","2019","1000 USD","41834","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2020","2020","1000 USD","41108","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2021","2021","1000 USD","46276","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2022","2022","1000 USD","51860","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2023","2023","1000 USD","52476","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2016","2016","1000 USD","37184","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2017","2017","1000 USD","36032","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2018","2018","1000 USD","35746","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2019","2019","1000 USD","35123","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2020","2020","1000 USD","39623","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2021","2021","1000 USD","34917","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2022","2022","1000 USD","36528","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2023","2023","1000 USD","35851","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01443","Rape or colza seed","2016","2016","1000 Int$","9215131","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01443","Rape or colza seed","2017","2017","1000 Int$","10028024","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01443","Rape or colza seed","2018","2018","1000 Int$","9743754","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01443","Rape or colza seed","2019","2019","1000 Int$","9362344","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01443","Rape or colza seed","2020","2020","1000 Int$","9161296","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01443","Rape or colza seed","2021","2021","1000 Int$","6699242","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01443","Rape or colza seed","2022","2022","1000 Int$","8789887","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","152","Gross Production Value (constant 2014-2016 thousand I$)","01443","Rape or colza seed","2023","2023","1000 Int$","8617550","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01443","Rape or colza seed","2016","2016","1000 SLC","9295509","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01443","Rape or colza seed","2017","2017","1000 SLC","10627579","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01443","Rape or colza seed","2018","2018","1000 SLC","10310563","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01443","Rape or colza seed","2019","2019","1000 SLC","8931463","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01443","Rape or colza seed","2020","2020","1000 SLC","9055125","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01443","Rape or colza seed","2021","2021","1000 SLC","9486790","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01443","Rape or colza seed","2022","2022","1000 SLC","17292100","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","56","Gross Production Value (current thousand SLC)","01443","Rape or colza seed","2023","2023","1000 SLC","14452178","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01443","Rape or colza seed","2016","2016","1000 SLC","9026150","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01443","Rape or colza seed","2017","2017","1000 SLC","9822372","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01443","Rape or colza seed","2018","2018","1000 SLC","9543932","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01443","Rape or colza seed","2019","2019","1000 SLC","9170344","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01443","Rape or colza seed","2020","2020","1000 SLC","8973419","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01443","Rape or colza seed","2021","2021","1000 SLC","6561856","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01443","Rape or colza seed","2022","2022","1000 SLC","8609626","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","55","Gross Production Value (constant 2014-2016 thousand SLC)","01443","Rape or colza seed","2023","2023","1000 SLC","8440823","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01443","Rape or colza seed","2016","2016","1000 USD","7013363","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01443","Rape or colza seed","2017","2017","1000 USD","8189319","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01443","Rape or colza seed","2018","2018","1000 USD","7957185","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01443","Rape or colza seed","2019","2019","1000 USD","6731308","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01443","Rape or colza seed","2020","2020","1000 USD","6751748","A","Official figure"
"QV","Value of Agricultural Production","124","Canada","57","Gross Production Value (current thousand US$)","01443","Rape or colza seed","2021","2021","1000 USD","7565966","A","Official figure"
