Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2019","2019","kt","5833.4645","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2020","2020","kt","6247.058","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2021","2021","kt","5955.5252","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2022","2022","kt","5051.0402","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2023","2023","kt","2331.1146","E","Estimated value"
"EI","Emissions intensities","484","Mexico","5510","Production","F1718","Cereals excluding rice","2016","2016","t","38168460.47","E","Estimated value"
"EI","Emissions intensities","484","Mexico","5510","Production","F1718","Cereals excluding rice","2017","2017","t","37200105.72","E","Estimated value"
"EI","Emissions intensities","484","Mexico","5510","Production","F1718","Cereals excluding rice","2018","2018","t","35752119.58","E","Estimated value"
"EI","Emissions intensities","484","Mexico","5510","Production","F1718","Cereals excluding rice","2019","2019","t","35890296.36","E","Estimated value"
"EI","Emissions intensities","484","Mexico","5510","Production","F1718","Cereals excluding rice","2020","2020","t","36048522.56","E","Estimated value"
"EI","Emissions intensities","484","Mexico","5510","Production","F1718","Cereals excluding rice","2021","2021","t","36291325.68","E","Estimated value"
"EI","Emissions intensities","484","Mexico","5510","Production","F1718","Cereals excluding rice","2022","2022","t","36057560.82","E","Estimated value"
"EI","Emissions intensities","484","Mexico","5510","Production","F1718","Cereals excluding rice","2023","2023","t","36735796.06","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0113","Rice","2016","2016","kg CO2eq/kg","3.2374","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0113","Rice","2017","2017","kg CO2eq/kg","3.0406","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0113","Rice","2018","2018","kg CO2eq/kg","2.6932","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0113","Rice","2019","2019","kg CO2eq/kg","2.9506","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0113","Rice","2020","2020","kg CO2eq/kg","2.7622","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0113","Rice","2021","2021","kg CO2eq/kg","2.8767","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0113","Rice","2022","2022","kg CO2eq/kg","2.3791","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0113","Rice","2023","2023","kg CO2eq/kg","0.5291","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","0113","Rice","2016","2016","kt","822.4347","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","0113","Rice","2017","2017","kt","807.4836","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","0113","Rice","2018","2018","kt","764.2191","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","0113","Rice","2019","2019","kt","723.5475","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","0113","Rice","2020","2020","kt","815.7746","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","0113","Rice","2021","2021","kt","739.4351","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","0113","Rice","2022","2022","kt","586.0026","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","0113","Rice","2023","2023","kt","133.3857","E","Estimated value"
"EI","Emissions intensities","484","Mexico","5510","Production","0113","Rice","2016","2016","t","254043.31","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","0113","Rice","2017","2017","t","265567.3","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","0113","Rice","2018","2018","t","283763.37","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","0113","Rice","2019","2019","t","245217.41","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","0113","Rice","2020","2020","t","295337.84","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","0113","Rice","2021","2021","t","257041.44","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","0113","Rice","2022","2022","t","246317.45","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","0113","Rice","2023","2023","t","252099.88","A","Official figure"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","kg CO2eq/kg","33.3077","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","kg CO2eq/kg","32.975","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2018","2018","kg CO2eq/kg","32.6009","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","kg CO2eq/kg","32.214","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","kg CO2eq/kg","31.7551","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","kg CO2eq/kg","31.31","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","kg CO2eq/kg","30.9429","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","kg CO2eq/kg","30.6141","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","kt","62575.3807","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","kt","63539.6015","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2018","2018","kt","64577.2928","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","kt","65318.2914","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","kt","66090.6245","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","kt","66708.7043","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","kt","67318.5863","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","kt","67808.0229","E","Estimated value"
"EI","Emissions intensities","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","t","1878705.49","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","t","1926901","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2018","2018","t","1980846.34","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","t","2027634.25","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","t","2081261.6","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","t","2130590.63","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","2175576.61","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","2214927.7","A","Official figure"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02211","Raw milk of cattle","2016","2016","kg CO2eq/kg","0.5253","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02211","Raw milk of cattle","2017","2017","kg CO2eq/kg","0.5217","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02211","Raw milk of cattle","2018","2018","kg CO2eq/kg","0.5161","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02211","Raw milk of cattle","2019","2019","kg CO2eq/kg","0.5116","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02211","Raw milk of cattle","2020","2020","kg CO2eq/kg","0.5081","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02211","Raw milk of cattle","2021","2021","kg CO2eq/kg","0.5035","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02211","Raw milk of cattle","2022","2022","kg CO2eq/kg","0.5006","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02211","Raw milk of cattle","2023","2023","kg CO2eq/kg","0.4984","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2016","2016","kt","6281.2794","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2017","2017","kt","6322.7415","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2018","2018","kt","6382.1513","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2019","2019","kt","6468.303","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2020","2020","kt","6575.5026","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2021","2021","kt","6666.8376","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2022","2022","kt","6757.7836","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2023","2023","kt","6846.0212","E","Estimated value"
"EI","Emissions intensities","484","Mexico","5510","Production","02211","Raw milk of cattle","2016","2016","t","11956652","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","02211","Raw milk of cattle","2017","2017","t","12120582.68","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","02211","Raw milk of cattle","2018","2018","t","12365862.76","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","02211","Raw milk of cattle","2019","2019","t","12644140.95","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","02211","Raw milk of cattle","2020","2020","t","12940611","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","02211","Raw milk of cattle","2021","2021","t","13239778.09","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","02211","Raw milk of cattle","2022","2022","t","13500619.64","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","02211","Raw milk of cattle","2023","2023","t","13735386.75","A","Official figure"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2016","2016","kg CO2eq/kg","47.3523","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2017","2017","kg CO2eq/kg","46.886","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2018","2018","kg CO2eq/kg","46.9313","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2019","2019","kg CO2eq/kg","47.0586","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2020","2020","kg CO2eq/kg","47.1933","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2021","2021","kg CO2eq/kg","46.392","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2022","2022","kg CO2eq/kg","46.2021","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2023","2023","kg CO2eq/kg","46.0483","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2016","2016","kt","1871.8607","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2017","2017","kt","1864.9842","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2018","2018","kt","1870.2642","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2019","2019","kt","1879.3845","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2020","2020","kt","1887.7625","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2021","2021","kt","1877.897","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2022","2022","kt","1886.2261","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2023","2023","kt","1889.5686","E","Estimated value"
"EI","Emissions intensities","484","Mexico","5510","Production","21116","Meat of goat, fresh or chilled","2016","2016","t","39530.52","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21116","Meat of goat, fresh or chilled","2017","2017","t","39777","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21116","Meat of goat, fresh or chilled","2018","2018","t","39851.13","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21116","Meat of goat, fresh or chilled","2019","2019","t","39937.12","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21116","Meat of goat, fresh or chilled","2020","2020","t","40000.62","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21116","Meat of goat, fresh or chilled","2021","2021","t","40478.91","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","40825.57","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21116","Meat of goat, fresh or chilled","2023","2023","t","41034.45","A","Official figure"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02292","Raw milk of goats","2016","2016","kg CO2eq/kg","1.0766","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02292","Raw milk of goats","2017","2017","kg CO2eq/kg","1.0618","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02292","Raw milk of goats","2018","2018","kg CO2eq/kg","1.0557","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02292","Raw milk of goats","2019","2019","kg CO2eq/kg","1.0718","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02292","Raw milk of goats","2020","2020","kg CO2eq/kg","1.065","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02292","Raw milk of goats","2021","2021","kg CO2eq/kg","1.0425","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02292","Raw milk of goats","2022","2022","kg CO2eq/kg","1.0337","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","02292","Raw milk of goats","2023","2023","kg CO2eq/kg","1.0321","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2016","2016","kt","177.6635","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2017","2017","kt","177.5179","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2018","2018","kt","177.9417","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2019","2019","kt","178.7373","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2020","2020","kt","179.4504","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2021","2021","kt","178.8436","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2022","2022","kt","179.5539","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2023","2023","kt","179.9035","E","Estimated value"
"EI","Emissions intensities","484","Mexico","5510","Production","02292","Raw milk of goats","2016","2016","t","165023.51","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","02292","Raw milk of goats","2017","2017","t","167192.69","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","02292","Raw milk of goats","2018","2018","t","168559.5","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","02292","Raw milk of goats","2019","2019","t","166758.03","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","02292","Raw milk of goats","2020","2020","t","168497.7","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","02292","Raw milk of goats","2021","2021","t","171545.04","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","02292","Raw milk of goats","2022","2022","t","173707.04","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","02292","Raw milk of goats","2023","2023","t","174314.18","A","Official figure"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2016","2016","kg CO2eq/kg","31.3409","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2017","2017","kg CO2eq/kg","31.0914","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2018","2018","kg CO2eq/kg","29.6859","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2019","2019","kg CO2eq/kg","29.2614","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2020","2020","kg CO2eq/kg","28.9912","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2021","2021","kg CO2eq/kg","28.6465","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2022","2022","kg CO2eq/kg","28.1715","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2023","2023","kg CO2eq/kg","27.7756","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2016","2016","kt","1891.7911","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2017","2017","kt","1915.4161","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2018","2018","kt","1868.3884","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2019","2019","kt","1873.6277","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2020","2020","kt","1877.4184","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2021","2021","kt","1886.2162","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2022","2022","kt","1894.5009","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2023","2023","kt","1901.2741","E","Estimated value"
"EI","Emissions intensities","484","Mexico","5510","Production","21115","Meat of sheep, fresh or chilled","2016","2016","t","60361.66","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21115","Meat of sheep, fresh or chilled","2017","2017","t","61606","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21115","Meat of sheep, fresh or chilled","2018","2018","t","62938.53","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21115","Meat of sheep, fresh or chilled","2019","2019","t","64030.64","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21115","Meat of sheep, fresh or chilled","2020","2020","t","64758.31","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21115","Meat of sheep, fresh or chilled","2021","2021","t","65844.53","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","67248.79","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21115","Meat of sheep, fresh or chilled","2023","2023","t","68451.27","A","Official figure"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2016","2016","kg CO2eq/kg","0.4248","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2017","2017","kg CO2eq/kg","0.4158","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2018","2018","kg CO2eq/kg","0.4109","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2019","2019","kg CO2eq/kg","0.4055","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2020","2020","kg CO2eq/kg","0.4029","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2021","2021","kg CO2eq/kg","0.4043","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2022","2022","kg CO2eq/kg","0.3954","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2023","2023","kg CO2eq/kg","0.3923","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2016","2016","kt","1307.5674","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2017","2017","kt","1335.447","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2018","2018","kt","1371.6397","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2019","2019","kt","1409.6647","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2020","2020","kt","1441.7225","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2021","2021","kt","1483.2335","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2022","2022","kt","1495.3717","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2023","2023","kt","1525.4339","E","Estimated value"
"EI","Emissions intensities","484","Mexico","5510","Production","21121","Meat of chickens, fresh or chilled","2016","2016","t","3077873.74","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21121","Meat of chickens, fresh or chilled","2017","2017","t","3211687","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21121","Meat of chickens, fresh or chilled","2018","2018","t","3338371.88","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","3476622.18","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","3578694.12","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21121","Meat of chickens, fresh or chilled","2021","2021","t","3668551.32","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","3781735.28","A","Official figure"
"EI","Emissions intensities","484","Mexico","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","3888207.85","A","Official figure"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2016","2016","kg CO2eq/kg","0.3985","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2017","2017","kg CO2eq/kg","0.3903","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2018","2018","kg CO2eq/kg","0.3815","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2019","2019","kg CO2eq/kg","0.3758","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2020","2020","kg CO2eq/kg","0.3715","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2021","2021","kg CO2eq/kg","0.3714","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2022","2022","kg CO2eq/kg","0.3676","E","Estimated value"
"EI","Emissions intensities","484","Mexico","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2023","2023","kg CO2eq/kg","0.3656","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2016","2016","kt","1084.0939","E","Estimated value"
"EI","Emissions intensities","484","Mexico","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2017","2017","kt","1081.4903","E","Estimated value"
